ingredient_id,nutrient_id,amount,data_source,create_at
172528,1166,1.19,built_in,
172528,1167,4.36,built_in,
172528,1170,1.37,built_in,
172528,1171,0,built_in,
172528,1178,11.2,built_in,
172528,1180,0,built_in,
172528,1186,0,built_in,
172528,1210,0.271,built_in,
172528,1211,1.178,built_in,
172528,1212,1.082,built_in,
172528,1213,2.124,built_in,
172528,1214,1.881,built_in,
172528,1215,0.547,built_in,
172528,1216,0.209,built_in,
172528,1217,1.08,built_in,
172528,1218,0.778,built_in,
172528,1219,1.243,built_in,
172528,1220,1.633,built_in,
172528,1221,0.571,built_in,
172528,1269,0.33,built_in,
172528,1270,0.18,built_in,
172528,1272,0.04,built_in,
172528,1278,0.06,built_in,
172528,1316,0,built_in,
172528,1404,0,built_in,
172532,1003,30.57,built_in,
172532,1004,8.81,built_in,
172532,1005,2.53,built_in,
172532,1008,220,built_in,
172532,1051,56.67,built_in,
172532,1079,0,built_in,
172532,1087,8,built_in,
172532,1088,0,built_in,
172532,1089,8.28,built_in,
172532,1090,22,built_in,
172532,1091,420,built_in,
172532,1092,221,built_in,
172532,1093,56,built_in,
172532,1095,7.89,built_in,
172532,1098,7.074,built_in,
172532,1100,0,built_in,
172532,1101,0.52,built_in,
172532,1103,111.4,built_in,
172532,1104,24945,built_in,
172532,1110,0,built_in,
172532,1109,0,built_in,
172532,1165,0.23,built_in,
172532,1166,4.03,built_in,
172532,1167,12.15,built_in,
172532,1170,3.96,built_in,
172532,1171,0,built_in,
172532,1178,76.5,built_in,
172532,1180,0,built_in,
172532,1186,0,built_in,
172532,1210,0.355,built_in,
172532,1211,1.322,built_in,
172532,1212,1.316,built_in,
172532,1213,2.497,built_in,
172532,1214,1.653,built_in,
172532,1215,0.664,built_in,
172532,1216,0.32,built_in,
172532,1217,1.365,built_in,
172532,1218,1.09,built_in,
172532,1219,1.683,built_in,
172532,1220,1.714,built_in,
172532,1221,0.718,built_in,
172532,1269,0.57,built_in,
172532,1270,0.12,built_in,
172532,1272,0,built_in,
172532,1278,0,built_in,
172532,1316,0,built_in,
172532,1404,0,built_in,
173424,1003,12.58,built_in,
173424,1004,10.61,built_in,
173424,1005,1.12,built_in,
173424,1008,155,built_in,
173424,1051,74.62,built_in,
173424,1079,0,built_in,
173424,1087,50,built_in,
173424,1088,0,built_in,
173424,1089,1.19,built_in,
173424,1090,10,built_in,
173424,1091,172,built_in,
173424,1092,126,built_in,
173424,1093,124,built_in,
173424,1095,1.05,built_in,
173424,1098,0.013,built_in,
173424,1100,0,built_in,
173424,1101,0.026,built_in,
173424,1103,30.8,built_in,
173424,1104,520,built_in,
173424,1110,87,built_in,
173424,1109,1.03,built_in,
173424,1165,0.066,built_in,
173424,1166,0.513,built_in,
173424,1167,0.064,built_in,
173424,1170,1.398,built_in,
173424,1171,0,built_in,
173424,1178,1.11,built_in,
173424,1180,293.8,built_in,
173424,1186,0,built_in,
173424,1210,0.153,built_in,
173424,1211,0.604,built_in,
173424,1212,0.686,built_in,
173424,1213,1.075,built_in,
173424,1214,0.904,built_in,
173424,1215,0.392,built_in,
173424,1216,0.292,built_in,
173424,1217,0.668,built_in,
173424,1218,0.513,built_in,
173424,1219,0.767,built_in,
173424,1220,0.755,built_in,
173424,1221,0.298,built_in,
173424,1269,1.188,built_in,
173424,1270,0.035,built_in,
173424,1272,0.038,built_in,
173424,1278,0.005,built_in,
173424,1316,0,built_in,
173424,1404,0,built_in,
173577,1003,0,built_in,
173577,1004,100,built_in,
173577,1005,0,built_in,
173577,1008,902,built_in,
173577,1051,0,built_in,
173577,1079,0,built_in,
173577,1087,0,built_in,
173577,1088,0,built_in,
173577,1089,0,built_in,
173577,1090,0,built_in,
173577,1091,0,built_in,
173577,1092,0,built_in,
173577,1093,0,built_in,
173577,1095,0,built_in,
173577,1098,0,built_in,
173577,1100,0,built_in,
173577,1101,0,built_in,
173577,1103,0,built_in,
173577,1104,100000,built_in,
173577,1110,10000,built_in,
173577,1109,0,built_in,
173577,1165,0,built_in,
173577,1166,0,built_in,
173577,1167,0,built_in,
173577,1170,0,built_in,
173577,1171,0,built_in,
173577,1178,0,built_in,
173577,1180,0,built_in,
173577,1186,0,built_in,
173577,1210,0,built_in,
173577,1211,0,built_in,
173577,1212,0,built_in,
173577,1213,0,built_in,
173577,1214,0,built_in,
173577,1215,0,built_in,
173577,1216,0,built_in,
173577,1217,0,built_in,
173577,1218,0,built_in,
173577,1219,0,built_in,
173577,1220,0,built_in,
173577,1221,0,built_in,
173577,1269,0.935,built_in,
173577,1270,0.935,built_in,
173577,1272,10.968,built_in,
173577,1278,6.898,built_in,
173577,1316,0,built_in,
173577,1404,0,built_in,
173578,1003,0,built_in,
173578,1004,100,built_in,
173578,1005,0,built_in,
173578,1008,902,built_in,
173578,1051,0,built_in,
173578,1079,0,built_in,
173578,1087,0,built_in,
173578,1088,0,built_in,
173578,1089,0,built_in,
173578,1090,0,built_in,
173578,1091,0,built_in,
173578,1092,0,built_in,
173578,1093,0,built_in,
173578,1095,0,built_in,
173578,1098,0,built_in,
173578,1100,0,built_in,
173578,1101,0,built_in,
173578,1103,0,built_in,
173578,1104,0,built_in,
173578,1110,332,built_in,
173578,1109,0,built_in,
173578,1165,0,built_in,
173578,1166,0,built_in,
173578,1167,0,built_in,
173578,1170,0,built_in,
173578,1171,0,built_in,
173578,1178,0,built_in,
173578,1180,0,built_in,
173578,1186,0,built_in,
173578,1210,0,built_in,
173578,1211,0,built_in,
173578,1212,0,built_in,
173578,1213,0,built_in,
173578,1214,0,built_in,
173578,1215,0,built_in,
173578,1216,0,built_in,
173578,1217,0,built_in,
173578,1218,0,built_in,
173578,1219,0,built_in,
173578,1220,0,built_in,
173578,1221,0,built_in,
173578,1269,2.014,built_in,
173578,1270,1.327,built_in,
173578,1272,10.656,built_in,
173578,1278,10.137,built_in,
173578,1316,0,built_in,
173578,1404,0,built_in,
173613,1003,25.32,built_in,
173613,1004,10.64,built_in,
173613,1005,0,built_in,
173613,1008,204,built_in,
173613,1051,65.12,built_in,
173613,1079,0,built_in,
173613,1087,11,built_in,
173613,1088,0,built_in,
173613,1089,1.33,built_in,
173613,1090,20,built_in,
173613,1091,141,built_in,
173613,1092,184,built_in,
173613,1093,76,built_in,
173613,1095,2.65,built_in,
173613,1098,0.071,built_in,
173613,1100,0,built_in,
173613,1101,0.019,built_in,
173613,1103,17,built_in,
173613,1104,91,built_in,
173613,1110,5,built_in,
173613,1109,0.27,built_in,
173613,1165,0.05,built_in,
173613,1166,0.19,built_in,
173613,1167,4.204,built_in,
173613,1170,0.858,built_in,
173613,1171,0,built_in,
173613,1178,0.22,built_in,
173613,1180,59.2,built_in,
173613,1186,0,built_in,
173613,1210,0.286,built_in,
173613,1211,1.051,built_in,
173613,1212,1.28,built_in,
173613,1213,1.855,built_in,
173613,1214,2.082,built_in,
173613,1215,0.68,built_in,
173613,1216,0.335,built_in,
173613,1217,0.988,built_in,
173613,1218,0.824,built_in,
173613,1219,1.235,built_in,
173613,1220,1.573,built_in,
173613,1221,0.753,built_in,
173613,1269,2.04,built_in,
173613,1270,0.09,built_in,
173613,1272,0.04,built_in,
173613,1278,0.01,built_in,
173613,1316,0,built_in,
173613,1404,0,built_in,
173618,1003,24.17,built_in,
173618,1004,12.92,built_in,
173618,1005,0,built_in,
173618,1008,220,built_in,
173618,1051,64.01,built_in,
173618,1079,0,built_in,
173618,1087,11,built_in,
173618,1088,0,built_in,
173618,1089,1.35,built_in,
173618,1090,20,built_in,
173618,1091,139,built_in,
173618,1092,176,built_in,
173618,1093,73,built_in,
173618,1095,2.43,built_in,
173618,1098,0.071,built_in,
173618,1100,0,built_in,
173618,1101,0.019,built_in,
173618,1103,18.9,built_in,
173618,1104,124,built_in,
173618,1110,5,built_in,
173618,1109,0.27,built_in,
173618,1165,0.054,built_in,
173618,1166,0.191,built_in,
173618,1167,4.59,built_in,
173618,1170,0.812,built_in,
173618,1171,0,built_in,
173618,1178,0.2,built_in,
173618,1180,56.4,built_in,
173618,1186,0,built_in,
173618,1210,0.271,built_in,
173618,1211,1.002,built_in,
173618,1212,1.216,built_in,
173618,1213,1.766,built_in,
173618,1214,1.979,built_in,
173618,1215,0.646,built_in,
173618,1216,0.321,built_in,
173618,1217,0.942,built_in,
173618,1218,0.784,built_in,
173618,1219,1.177,built_in,
173618,1220,1.507,built_in,
173618,1221,0.715,built_in,
173618,1269,2.49,built_in,
173618,1270,0.11,built_in,
173618,1272,0.04,built_in,
173618,1278,0.01,built_in,
173618,1316,0,built_in,
173618,1404,0,built_in,
173626,1003,23.26,built_in,
173626,1004,14.74,built_in,
173626,1005,0,built_in,
173626,1008,232,built_in,
173626,1051,63.11,built_in,
173626,1079,0,built_in,
173626,1087,11,built_in,
173626,1088,0,built_in,
173626,1089,1.37,built_in,
173626,1090,19,built_in,
173626,1091,139,built_in,
173626,1092,170,built_in,
173626,1093,71,built_in,
173626,1095,2.25,built_in,
173626,1098,0.07,built_in,
173626,1100,0,built_in,
173626,1101,0.019,built_in,
173626,1103,17.9,built_in,
173626,1104,151,built_in,
173626,1110,5,built_in,
173626,1109,0.27,built_in,
173626,1165,0.057,built_in,
173626,1166,0.191,built_in,
173626,1167,4.894,built_in,
173626,1170,0.776,built_in,
173626,1171,0,built_in,
173626,1178,0.19,built_in,
173626,1180,54.1,built_in,
173626,1186,0,built_in,
173626,1210,0.26,built_in,
173626,1211,0.962,built_in,
173626,1212,1.164,built_in,
173626,1213,1.695,built_in,
173626,1214,1.898,built_in,
173626,1215,0.62,built_in,
173626,1216,0.31,built_in,
173626,1217,0.905,built_in,
173626,1218,0.751,built_in,
173626,1219,1.13,built_in,
173626,1220,1.456,built_in,
173626,1221,0.685,built_in,
173626,1269,2.84,built_in,
173626,1270,0.13,built_in,
173626,1272,0.04,built_in,
173626,1278,0.01,built_in,
173626,1316,0,built_in,
173626,1404,0,built_in,
173719,1003,23.45,built_in,
173719,1004,4.3,built_in,
173719,1005,0,built_in,
173719,1008,139,built_in,
173719,1051,71.5,built_in,
173719,1079,0,built_in,
173719,1087,45,built_in,
173719,1088,0,built_in,
173719,1089,0.61,built_in,
173719,1090,33,built_in,
173719,1091,322,built_in,
173719,1092,434,built_in,
173719,1093,58,built_in,
173719,1095,0.56,built_in,
173719,1098,0.071,built_in,
173719,1100,0,built_in,
173719,1101,0.019,built_in,
173719,1103,38,built_in,
173719,1104,169,built_in,
173719,1110,451,built_in,
173719,1109,0.92,built_in,
173719,1165,0.075,built_in,
173719,1166,0.14,built_in,
173719,1167,7.95,built_in,
173719,1170,0.81,built_in,
173719,1171,0,built_in,
173719,1178,5,built_in,
173719,1180,72,built_in,
173719,1186,0,built_in,
173719,1210,0.263,built_in,
173719,1211,1.028,built_in,
173719,1212,1.081,built_in,
173719,1213,1.906,built_in,
173719,1214,2.154,built_in,
173719,1215,0.694,built_in,
173719,1216,0.251,built_in,
173719,1217,0.915,built_in,
173719,1218,0.792,built_in,
173719,1219,1.208,built_in,
173719,1220,1.403,built_in,
173719,1221,0.69,built_in,
173719,1269,0.056,built_in,
173719,1270,0.055,built_in,
173719,1272,0.658,built_in,
173719,1278,0.401,built_in,
173719,1316,0,built_in,
173719,1404,0,built_in,
174004,1003,27.51,built_in,
174004,1004,7.49,built_in,
174004,1005,0,built_in,
174004,1008,177,built_in,
174004,1051,64.79,built_in,
174004,1079,0,built_in,
174004,1087,13,built_in,
174004,1088,0,built_in,
174004,1089,3.22,built_in,
174004,1090,18,built_in,
174004,1091,255,built_in,
174004,1092,350,built_in,
174004,1093,56,built_in,
174004,1095,4.19,built_in,
174004,1098,0.091,built_in,
174004,1100,0,built_in,
174004,1101,0.009,built_in,
174004,1103,25.1,built_in,
174004,1104,5,built_in,
174004,1110,3,built_in,
174004,1109,0.28,built_in,
174004,1165,0.069,built_in,
174004,1166,0.395,built_in,
174004,1167,5.586,built_in,
174004,1170,0.459,built_in,
174004,1171,0,built_in,
174004,1178,4.09,built_in,
174004,1180,72,built_in,
174004,1186,0,built_in,
174004,1210,0.337,built_in,
174004,1211,1.413,built_in,
174004,1212,1.402,built_in,
174004,1213,2.587,built_in,
174004,1214,2.891,built_in,
174004,1215,0.799,built_in,
174004,1216,0.302,built_in,
174004,1217,1.198,built_in,
174004,1218,1.123,built_in,
174004,1219,1.482,built_in,
174004,1220,2.017,built_in,
174004,1221,1.116,built_in,
174004,1269,0.449,built_in,
174004,1270,0.015,built_in,
174004,1272,0.002,built_in,
174004,1278,0.003,built_in,
174004,1316,0.372,built_in,
174004,1404,0.015,built_in,
174032,1003,25.93,built_in,
174032,1004,15.41,built_in,
174032,1005,0,built_in,
174032,1008,250,built_in,
174032,1051,57.98,built_in,
174032,1079,0,built_in,
174032,1087,18,built_in,
174032,1088,0,built_in,
174032,1089,2.6,built_in,
174032,1090,21,built_in,
174032,1091,198,built_in,
174032,1092,318,built_in,
174032,1093,72,built_in,
174032,1095,6.31,built_in,
174032,1098,0.085,built_in,
174032,1100,0,built_in,
174032,1101,0.012,built_in,
174032,1103,21.5,built_in,
174032,1104,9,built_in,
174032,1110,2,built_in,
174032,1109,0.12,built_in,
174032,1165,0.046,built_in,
174032,1166,0.176,built_in,
174032,1167,5.378,built_in,
174032,1170,0.658,built_in,
174032,1171,0,built_in,
174032,1178,2.64,built_in,
174032,1180,82.4,built_in,
174032,1186,0,built_in,
174032,1210,0.094,built_in,
174032,1211,0.72,built_in,
174032,1212,0.822,built_in,
174032,1213,1.45,built_in,
174032,1214,1.54,built_in,
174032,1215,0.478,built_in,
174032,1216,0.191,built_in,
174032,1217,0.725,built_in,
174032,1218,0.572,built_in,
174032,1219,0.914,built_in,
174032,1220,1.21,built_in,
174032,1221,0.604,built_in,
174032,1269,0.361,built_in,
174032,1270,0.056,built_in,
174032,1272,0.001,built_in,
174032,1278,0.003,built_in,
174032,1316,0,built_in,
174032,1404,0.044,built_in,
174233,1003,21.01,built_in,
174233,1004,17.79,built_in,
174233,1005,0,built_in,
174233,1008,250,built_in,
174233,1051,63.49,built_in,
174233,1079,0,built_in,
174233,1087,106,built_in,
174233,1088,0,built_in,
174233,1089,1.44,built_in,
174233,1090,41,built_in,
174233,1091,292,built_in,
174233,1092,542,built_in,
174233,1093,95,built_in,
174233,1095,0.68,built_in,
174233,1098,0.1,built_in,
174233,1100,0,built_in,
174233,1101,0.058,built_in,
174233,1103,46.8,built_in,
174233,1104,116,built_in,
174233,1110,0,built_in,
174233,1109,0,built_in,
174233,1165,0.073,built_in,
174233,1166,0.256,built_in,
174233,1167,2.821,built_in,
174233,1170,1.154,built_in,
174233,1171,0,built_in,
174233,1178,9.62,built_in,
174233,1180,0,built_in,
174233,1186,0,built_in,
174233,1210,0.235,built_in,
174233,1211,0.921,built_in,
174233,1212,0.968,built_in,
174233,1213,1.708,built_in,
174233,1214,1.93,built_in,
174233,1215,0.622,built_in,
174233,1216,0.225,built_in,
174233,1217,0.82,built_in,
174233,1218,0.709,built_in,
174233,1219,1.083,built_in,
174233,1220,1.257,built_in,
174233,1221,0.619,built_in,
174233,1269,0.246,built_in,
174233,1270,0.073,built_in,
174233,1272,0.883,built_in,
174233,1278,1.242,built_in,
174233,1316,0,built_in,
174233,1404,0,built_in,
175117,1003,23.03,built_in,
175117,1004,11.59,built_in,
175117,1005,0,built_in,
175117,1008,203,built_in,
175117,1051,64.16,built_in,
175117,1079,0,built_in,
175117,1087,74,built_in,
175117,1088,0,built_in,
175117,1089,1.41,built_in,
175117,1090,41,built_in,
175117,1091,303,built_in,
175117,1092,419,built_in,
175117,1093,115,built_in,
175117,1095,1.27,built_in,
175117,1098,0.118,built_in,
175117,1100,0,built_in,
175117,1101,0.04,built_in,
175117,1103,46.8,built_in,
175117,1104,120,built_in,
175117,1110,214,built_in,
175117,1109,1.37,built_in,
175117,1165,0.112,built_in,
175117,1166,0.299,built_in,
175117,1167,4.124,built_in,
175117,1170,0.74,built_in,
175117,1171,0,built_in,
175117,1178,13.14,built_in,
175117,1180,83.3,built_in,
175117,1186,0,built_in,
175117,1210,0.258,built_in,
175117,1211,1.01,built_in,
175117,1212,1.061,built_in,
175117,1213,1.872,built_in,
175117,1214,2.115,built_in,
175117,1215,0.682,built_in,
175117,1216,0.247,built_in,
175117,1217,0.899,built_in,
175117,1218,0.778,built_in,
175117,1219,1.187,built_in,
175117,1220,1.378,built_in,
175117,1221,0.678,built_in,
175117,1269,0.167,built_in,
175117,1270,0.132,built_in,
175117,1272,1.105,built_in,
175117,1278,0.909,built_in,
175117,1316,0,built_in,
175117,1404,0,built_in,
175120,1003,23.85,built_in,
175120,1004,17.81,built_in,
175120,1005,0,built_in,
175120,1008,262,built_in,
175120,1051,53.27,built_in,
175120,1079,0,built_in,
175120,1087,15,built_in,
175120,1088,0,built_in,
175120,1089,1.57,built_in,
175120,1090,97,built_in,
175120,1091,278,built_in,
175120,1092,401,built_in,
175120,1093,83,built_in,
175120,1095,0.94,built_in,
175120,1098,0.094,built_in,
175120,1100,0,built_in,
175120,1101,0.02,built_in,
175120,1103,51.6,built_in,
175120,1104,180,built_in,
175120,1110,0,built_in,
175120,1109,0,built_in,
175120,1165,0.159,built_in,
175120,1166,0.412,built_in,
175120,1167,6.85,built_in,
175120,1170,0.99,built_in,
175120,1171,0,built_in,
175120,1178,19,built_in,
175120,1180,0,built_in,
175120,1186,0,built_in,
175120,1210,0.267,built_in,
175120,1211,1.045,built_in,
175120,1212,1.099,built_in,
175120,1213,1.938,built_in,
175120,1214,2.19,built_in,
175120,1215,0.706,built_in,
175120,1216,0.256,built_in,
175120,1217,0.931,built_in,
175120,1218,0.805,built_in,
175120,1219,1.228,built_in,
175120,1220,1.427,built_in,
175120,1221,0.702,built_in,
175120,1269,0.147,built_in,
175120,1270,0.113,built_in,
175120,1272,0.699,built_in,
175120,1278,0.504,built_in,
175120,1316,0,built_in,
175120,1404,0,built_in,
175168,1003,22.1,built_in,
175168,1004,12.35,built_in,
175168,1005,0,built_in,
175168,1008,206,built_in,
175168,1051,64.75,built_in,
175168,1079,0,built_in,
175168,1087,15,built_in,
175168,1088,0,built_in,
175168,1089,0.34,built_in,
175168,1090,30,built_in,
175168,1091,252,built_in,
175168,1092,384,built_in,
175168,1093,61,built_in,
175168,1095,0.43,built_in,
175168,1098,0.049,built_in,
175168,1100,0,built_in,
175168,1101,0.016,built_in,
175168,1103,41.4,built_in,
175168,1104,230,built_in,
175168,1110,526,built_in,
175168,1109,1.14,built_in,
175168,1165,0.34,built_in,
175168,1166,0.135,built_in,
175168,1167,8.045,built_in,
175168,1170,1.475,built_in,
175168,1171,0,built_in,
175168,1178,2.8,built_in,
175168,1180,90.5,built_in,
175168,1186,0,built_in,
175168,1210,0.248,built_in,
175168,1211,0.969,built_in,
175168,1212,1.018,built_in,
175168,1213,1.796,built_in,
175168,1214,2.03,built_in,
175168,1215,0.654,built_in,
175168,1216,0.237,built_in,
175168,1217,0.863,built_in,
175168,1218,0.746,built_in,
175168,1219,1.139,built_in,
175168,1220,1.322,built_in,
175168,1221,0.651,built_in,
175168,1269,0.666,built_in,
175168,1270,0.113,built_in,
175168,1272,1.457,built_in,
175168,1278,0.69,built_in,
175168,1316,0,built_in,
175168,1404,0,built_in,
175178,1003,20.42,built_in,
175178,1004,0.25,built_in,
175178,1005,0,built_in,
175178,1008,84,built_in,
175178,1051,78.37,built_in,
175178,1079,0,built_in,
175178,1087,17,built_in,
175178,1088,0,built_in,
175178,1089,0.16,built_in,
175178,1090,35,built_in,
175178,1091,205,built_in,
175178,1092,372,built_in,
175178,1093,134,built_in,
175178,1095,0.43,built_in,
175178,1098,0.019,built_in,
175178,1100,0,built_in,
175178,1101,0.012,built_in,
175178,1103,0,built_in,
175178,1104,0,built_in,
175178,1110,0,built_in,
175178,1109,0,built_in,
175178,1165,0,built_in,
175178,1166,0,built_in,
175178,1167,0,built_in,
175178,1170,0,built_in,
175178,1171,0,built_in,
175178,1178,0,built_in,
175178,1180,0,built_in,
175178,1186,0,built_in,
175178,1210,0,built_in,
175178,1211,0,built_in,
175178,1212,0,built_in,
175178,1213,0,built_in,
175178,1214,0,built_in,
175178,1215,0,built_in,
175178,1216,0,built_in,
175178,1217,0,built_in,
175178,1218,0,built_in,
175178,1219,0,built_in,
175178,1220,0,built_in,
175178,1221,0,built_in,
175178,1269,0.009,built_in,
175178,1270,0,built_in,
175178,1272,0.059,built_in,
175178,1278,0.021,built_in,
175178,1316,0.009,built_in,
175178,1404,0,built_in,
175180,1003,23.98,built_in,
175180,1004,0.28,built_in,
175180,1005,0.2,built_in,
175180,1008,99,built_in,
175180,1051,74.33,built_in,
175180,1079,0,built_in,
175180,1087,70,built_in,
175180,1088,0,built_in,
175180,1089,0.51,built_in,
175180,1090,39,built_in,
175180,1091,237,built_in,
175180,1092,259,built_in,
175180,1093,111,built_in,
175180,1095,1.64,built_in,
175180,1098,0.379,built_in,
175180,1100,0,built_in,
175180,1101,0.033,built_in,
175180,1103,0,built_in,
175180,1104,0,built_in,
175180,1110,0,built_in,
175180,1109,0,built_in,
175180,1165,0,built_in,
175180,1166,0,built_in,
175180,1167,0,built_in,
175180,1170,0,built_in,
175180,1171,0,built_in,
175180,1178,0,built_in,
175180,1180,0,built_in,
175180,1186,0,built_in,
175180,1210,0,built_in,
175180,1211,0,built_in,
175180,1212,0,built_in,
175180,1213,0,built_in,
175180,1214,0,built_in,
175180,1215,0,built_in,
175180,1216,0,built_in,
175180,1217,0,built_in,
175180,1218,0,built_in,
175180,1219,0,built_in,
175180,1220,0,built_in,
175180,1221,0,built_in,
175180,1269,0.018,built_in,
175180,1270,0.001,built_in,
175180,1272,0.015,built_in,
175180,1278,0.015,built_in,
175180,1316,0.018,built_in,
175180,1404,0.001,built_in,
