fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1003,Protein,0.84,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1004,Total lipid (fat),0.18,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1005,"Carbohydrate, by difference",4.32,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1008,Energy,19.0,KCAL
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1087,"Calcium, Ca",9.0,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1088,"Chlorine, Cl",0.0,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1089,"Iron, Fe",0.38,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1090,"Magnesium, Mg",16.0,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1091,"Phosphorus, P",36.0,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1092,"Potassium, K",319.0,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1093,"Sodium, Na",6.0,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1095,"Zinc, Zn",0.77,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1098,"Copper, Cu",0.033,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1100,"Iodine, I",0.0,UG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1101,"Manganese, Mn",0.086,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1103,"Selenium, Se",0.2,UG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1104,"Vitamin A, IU",113.0,IU
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1109,Vitamin E (alpha-tocopherol),0.14,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1165,Thiamin,0.051,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1166,Riboflavin,0.053,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1167,Niacin,0.28,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1170,Pantothenic acid,0.193,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1178,Vitamin B-12,0.0,UG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1180,"Choline, total",10.8,MG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1186,Folic acid,0.0,UG
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1210,Tryptophan,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1211,Threonine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1212,Isoleucine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1213,Leucine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1214,Lysine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1215,Methionine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1217,Phenylalanine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1219,Valine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1220,Arginine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1221,Histidine,0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1003,Protein,1.15,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1004,Total lipid (fat),0.18,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1005,"Carbohydrate, by difference",3.07,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1008,Energy,15.0,KCAL
168413,"Escarole, cooked, boiled, drained, no salt added",11,1087,"Calcium, Ca",46.0,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1088,"Chlorine, Cl",0.0,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1089,"Iron, Fe",0.72,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1090,"Magnesium, Mg",13.0,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1091,"Phosphorus, P",22.0,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1092,"Potassium, K",245.0,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1093,"Sodium, Na",19.0,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1095,"Zinc, Zn",0.69,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1098,"Copper, Cu",0.087,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1100,"Iodine, I",0.0,UG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1101,"Manganese, Mn",0.385,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1103,"Selenium, Se",0.2,UG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1104,"Vitamin A, IU",1888.0,IU
168413,"Escarole, cooked, boiled, drained, no salt added",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168413,"Escarole, cooked, boiled, drained, no salt added",11,1109,Vitamin E (alpha-tocopherol),0.4,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1165,Thiamin,0.059,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1166,Riboflavin,0.062,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1167,Niacin,0.312,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1170,Pantothenic acid,0.826,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1178,Vitamin B-12,0.0,UG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1180,"Choline, total",15.4,MG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1186,Folic acid,0.0,UG
168413,"Escarole, cooked, boiled, drained, no salt added",11,1210,Tryptophan,0.005,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1211,Threonine,0.046,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1212,Isoleucine,0.066,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1213,Leucine,0.09,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1214,Lysine,0.058,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1215,Methionine,0.013,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1217,Phenylalanine,0.049,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1219,Valine,0.058,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1220,Arginine,0.057,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1221,Histidine,0.021,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
168413,"Escarole, cooked, boiled, drained, no salt added",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1003,Protein,1.58,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1004,Total lipid (fat),0.07,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1005,"Carbohydrate, by difference",16.02,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1008,Energy,66.0,KCAL
168430,"Lotus root, cooked, boiled, drained, without salt",11,1087,"Calcium, Ca",26.0,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1088,"Chlorine, Cl",0.0,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1089,"Iron, Fe",0.9,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1090,"Magnesium, Mg",22.0,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1091,"Phosphorus, P",78.0,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1092,"Potassium, K",363.0,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1093,"Sodium, Na",45.0,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1095,"Zinc, Zn",0.33,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1098,"Copper, Cu",0.217,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1100,"Iodine, I",0.0,UG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1101,"Manganese, Mn",0.22,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1103,"Selenium, Se",0.6,UG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1104,"Vitamin A, IU",0.0,IU
168430,"Lotus root, cooked, boiled, drained, without salt",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168430,"Lotus root, cooked, boiled, drained, without salt",11,1109,Vitamin E (alpha-tocopherol),0.01,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1165,Thiamin,0.127,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1166,Riboflavin,0.01,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1167,Niacin,0.3,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1170,Pantothenic acid,0.302,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1178,Vitamin B-12,0.0,UG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1180,"Choline, total",25.4,MG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1186,Folic acid,0.0,UG
168430,"Lotus root, cooked, boiled, drained, without salt",11,1210,Tryptophan,0.012,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1211,Threonine,0.031,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1212,Isoleucine,0.033,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1213,Leucine,0.042,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1214,Lysine,0.057,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1215,Methionine,0.014,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1217,Phenylalanine,0.028,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1219,Valine,0.034,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1220,Arginine,0.053,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1221,Histidine,0.023,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
168430,"Lotus root, cooked, boiled, drained, without salt",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1003,Protein,1.73,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1004,Total lipid (fat),0.08,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1005,"Carbohydrate, by difference",20.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1008,Energy,82.0,KCAL
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1087,"Calcium, Ca",8.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1088,"Chlorine, Cl",0.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1089,"Iron, Fe",0.43,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1090,"Magnesium, Mg",10.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1091,"Phosphorus, P",40.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1092,"Potassium, K",495.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1093,"Sodium, Na",12.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1095,"Zinc, Zn",0.32,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1098,"Copper, Cu",0.129,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1100,"Iodine, I",0.0,UG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1101,"Manganese, Mn",0.283,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1103,"Selenium, Se",0.9,UG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1104,"Vitamin A, IU",0.0,IU
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1109,Vitamin E (alpha-tocopherol),0.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1165,Thiamin,0.086,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1166,Riboflavin,0.014,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1167,Niacin,0.13,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1170,Pantothenic acid,0.48,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1178,Vitamin B-12,0.0,UG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1180,"Choline, total",0.0,MG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1186,Folic acid,0.0,UG
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1210,Tryptophan,0.014,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1211,Threonine,0.061,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1212,Isoleucine,0.059,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1213,Leucine,0.109,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1214,Lysine,0.067,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1215,Methionine,0.023,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1217,Phenylalanine,0.08,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1219,Valine,0.07,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1220,Arginine,0.144,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1221,Histidine,0.038,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
168433,"Mountain yam, hawaii, cooked, steamed, without salt",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1003,Protein,2.97,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1004,Total lipid (fat),0.26,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1005,"Carbohydrate, by difference",3.75,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1008,Energy,23.0,KCAL
168463,"Spinach, cooked, boiled, drained, without salt",11,1087,"Calcium, Ca",136.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1088,"Chlorine, Cl",0.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1089,"Iron, Fe",3.57,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1090,"Magnesium, Mg",87.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1091,"Phosphorus, P",56.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1092,"Potassium, K",466.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1093,"Sodium, Na",70.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1095,"Zinc, Zn",0.76,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1098,"Copper, Cu",0.174,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1100,"Iodine, I",0.0,UG
168463,"Spinach, cooked, boiled, drained, without salt",11,1101,"Manganese, Mn",0.935,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1103,"Selenium, Se",1.5,UG
168463,"Spinach, cooked, boiled, drained, without salt",11,1104,"Vitamin A, IU",10481.0,IU
168463,"Spinach, cooked, boiled, drained, without salt",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168463,"Spinach, cooked, boiled, drained, without salt",11,1109,Vitamin E (alpha-tocopherol),2.08,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1165,Thiamin,0.095,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1166,Riboflavin,0.236,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1167,Niacin,0.49,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1170,Pantothenic acid,0.145,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1178,Vitamin B-12,0.0,UG
168463,"Spinach, cooked, boiled, drained, without salt",11,1180,"Choline, total",19.7,MG
168463,"Spinach, cooked, boiled, drained, without salt",11,1186,Folic acid,0.0,UG
168463,"Spinach, cooked, boiled, drained, without salt",11,1210,Tryptophan,0.04,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1211,Threonine,0.127,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1212,Isoleucine,0.152,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1213,Leucine,0.231,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1214,Lysine,0.182,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1215,Methionine,0.055,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1217,Phenylalanine,0.134,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1219,Valine,0.168,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1220,Arginine,0.168,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1221,Histidine,0.066,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1229,Cysteine and methionine(sulfer containig AA),0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1272,PUFA 22:6 n-3 (DHA),0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1278,PUFA 20:5 n-3 (EPA),0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1316,"PUFA 18:2 n-6 c,c",0.0,G
168463,"Spinach, cooked, boiled, drained, without salt",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G
168486,"Taro, cooked, without salt",11,1003,Protein,0.52,G
168486,"Taro, cooked, without salt",11,1004,Total lipid (fat),0.11,G
168486,"Taro, cooked, without salt",11,1005,"Carbohydrate, by difference",34.6,G
168486,"Taro, cooked, without salt",11,1008,Energy,142.0,KCAL
168486,"Taro, cooked, without salt",11,1087,"Calcium, Ca",18.0,MG
168486,"Taro, cooked, without salt",11,1088,"Chlorine, Cl",0.0,MG
168486,"Taro, cooked, without salt",11,1089,"Iron, Fe",0.72,MG
168486,"Taro, cooked, without salt",11,1090,"Magnesium, Mg",30.0,MG
168486,"Taro, cooked, without salt",11,1091,"Phosphorus, P",76.0,MG
168486,"Taro, cooked, without salt",11,1092,"Potassium, K",484.0,MG
168486,"Taro, cooked, without salt",11,1093,"Sodium, Na",15.0,MG
168486,"Taro, cooked, without salt",11,1095,"Zinc, Zn",0.27,MG
168486,"Taro, cooked, without salt",11,1098,"Copper, Cu",0.201,MG
168486,"Taro, cooked, without salt",11,1100,"Iodine, I",0.0,UG
168486,"Taro, cooked, without salt",11,1101,"Manganese, Mn",0.449,MG
168486,"Taro, cooked, without salt",11,1103,"Selenium, Se",0.9,UG
168486,"Taro, cooked, without salt",11,1104,"Vitamin A, IU",84.0,IU
168486,"Taro, cooked, without salt",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
168486,"Taro, cooked, without salt",11,1109,Vitamin E (alpha-tocopherol),2.93,MG
168486,"Taro, cooked, without salt",11,1165,Thiamin,0.107,MG
168486,"Taro, cooked, without salt",11,1166,Riboflavin,0.028,MG
168486,"Taro, cooked, without salt",11,1167,Niacin,0.51,MG
168486,"Taro, cooked, without salt",11,1170,Pantothenic acid,0.336,MG
168486,"Taro, cooked, without salt",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
168486,"Taro, cooked, without salt",11,1178,Vitamin B-12,0.0,UG
168486,"Taro, cooked, without salt",11,1180,"Choline, total",21.3,MG
168486,"Taro, cooked, without salt",11,1186,Folic acid,0.0,UG
168486,"Taro, cooked, without salt",11,1210,Tryptophan,0.008,G
168486,"Taro, cooked, without salt",11,1211,Threonine,0.024,G
168486,"Taro, cooked, without salt",11,1212,Isoleucine,0.019,G
168486,"Taro, cooked, without salt",11,1213,Leucine,0.038,G
168486,"Taro, cooked, without salt",11,1214,Lysine,0.023,G
